Cell_ID,cell_name,Patient_Old,Patient,TSSEnrichment,ReadsInTSS,ReadsInPromoter,ReadsInBlacklist,PromoterRatio,PassQC,NucleosomeRatio,nMultiFrags,nMonoFrags,nFrags,nDiFrags,BlacklistRatio,Location,ReadsInPeaks,FRIP,Clusters_type
COAD33#COAD33_C_D_8_296,COAD33_C_D_8_296,COAD33,P27,11.955,38483,45569,6959,0.170299198,1,2.433708038,0,38964,133791,94827,0.026006981,Cancer,134305,0.502183651,Epithelial
COAD33#COAD33_T_A_38_38,COAD33_T_A_38_38,COAD33,P27,12.182,51121,57897,6083,0.216617155,1,1.90557464,0,45994,133639,87645,0.022759075,Normal,147171,0.550777303,Epithelial
COAD33#COAD33_C_D_87_375,COAD33_C_D_87_375,COAD33,P27,9.302,34682,45256,6020,0.169361116,1,2.041868725,0,43923,133608,89685,0.022528591,Cancer,133009,0.498064047,Epithelial
COAD33#COAD33_C_B_26_122,COAD33_C_B_26_122,COAD33,P27,12.453,49331,55869,6535,0.209164152,1,1.84827998,0,46889,133553,86664,0.024465942,Cancer,145482,0.544929469,Epithelial
COAD33#COAD33_C_B_25_121,COAD33_C_B_25_121,COAD33,P27,11.859,41824,51201,8962,0.19206329,1,2.045978062,0,43760,133292,89532,0.033617922,Cancer,144259,0.541484306,Epithelial
COAD33#COAD33_C_C_76_268,COAD33_C_C_76_268,COAD33,P27,12.509,49085,53726,4743,0.20160909,1,2.017209755,0,44161,133243,89082,0.017798308,Cancer,149431,0.560872437,Epithelial
COAD33#COAD33_C_C_92_284,COAD33_C_C_92_284,COAD33,P27,10.325,39414,49787,7010,0.186857276,1,2.385995679,0,39345,133222,93877,0.026309468,Cancer,138737,0.521066192,Epithelial
COAD33#COAD33_T_A_50_50,COAD33_T_A_50_50,COAD33,P27,9.528,43372,53697,5891,0.202893567,1,1.886169818,0,45849,132328,86479,0.022259083,Normal,142335,0.5379577,Epithelial
COAD33#COAD33_C_B_46_142,COAD33_C_B_46_142,COAD33,P27,11.535,40171,45357,7156,0.171535221,1,2.590196877,0,36825,132209,95384,0.027063211,Cancer,127497,0.482493586,Epithelial
COAD33#COAD33_C_D_60_348,COAD33_C_D_60_348,COAD33,P27,9.71,34609,43460,5351,0.164728535,1,2.451619656,0,38218,131914,93696,0.020282154,Cancer,135122,0.512466341,Epithelial
COAD33#COAD33_T_A_94_94,COAD33_T_A_94_94,COAD33,P27,14.25,58907,62198,6023,0.236787805,1,2.130500072,0,41954,131337,89383,0.022929563,Normal,141883,0.540284378,Epithelial
COAD33#COAD33_C_D_79_367,COAD33_C_D_79_367,COAD33,P27,9.861,39456,50405,6092,0.192397246,1,1.916442169,0,44915,130992,86077,0.023253328,Cancer,145312,0.554935193,Epithelial
COAD33#COAD33_T_A_5_5,COAD33_T_A_5_5,COAD33,P27,11.338,55396,61062,4302,0.233517408,1,1.715122316,0,48154,130744,82590,0.016451998,Normal,153201,0.586092259,Epithelial
COAD33#COAD33_C_B_54_150,COAD33_C_B_54_150,COAD33,P27,10.222,41200,49218,6722,0.188868508,1,2.188864415,0,40860,130297,89437,0.025794915,Cancer,143519,0.551004346,Epithelial
COAD33#COAD33_T_A_87_87,COAD33_T_A_87_87,COAD33,P27,12.893,51126,56392,4863,0.21829443,1,2.19138685,0,40473,129165,88692,0.018824759,Normal,143113,0.554147403,Epithelial
COAD33#COAD33_C_C_88_280,COAD33_C_C_88_280,COAD33,P27,10.364,38191,47028,5900,0.182782075,1,1.943080689,0,43711,128645,84934,0.022931323,Cancer,147941,0.57524302,Epithelial
COAD33#COAD33_C_C_91_283,COAD33_C_C_91_283,COAD33,P27,9.606,37492,45437,5474,0.17687337,1,2.110650974,0,41292,128445,87153,0.021308731,Cancer,141957,0.552843724,Epithelial
COAD33#COAD33_T_A_23_23,COAD33_T_A_23_23,COAD33,P27,10.6,49463,56809,4923,0.222081923,1,1.753164284,0,46456,127901,81445,0.019245354,Normal,141832,0.554620534,Epithelial
COAD33#COAD33_C_D_70_358,COAD33_C_D_70_358,COAD33,P27,8.746,26999,35468,6992,0.139476354,1,2.166010956,0,40160,127147,86987,0.027495733,Cancer,114539,0.450603879,Epithelial
COAD33#COAD33_C_C_84_276,COAD33_C_C_84_276,COAD33,P27,10.998,37527,45745,5752,0.181757138,1,2.262242385,0,38575,125841,87266,0.022854237,Cancer,133678,0.531358068,Epithelial
COAD33#COAD33_C_B_4_100,COAD33_C_B_4_100,COAD33,P27,10.017,34822,42149,7846,0.167609118,1,2.229133494,0,38938,125736,86798,0.031200293,Cancer,129379,0.514732328,Epithelial
COAD33#COAD33_C_C_47_239,COAD33_C_C_47_239,COAD33,P27,11.25,35508,45283,7654,0.180268155,1,2.246542766,0,38687,125599,86912,0.030469988,Cancer,132728,0.528653592,Epithelial
COAD33#COAD33_C_C_61_253,COAD33_C_C_61_253,COAD33,P27,10.472,45794,52130,5561,0.207724002,1,2.033238252,0,41368,125479,84111,0.022159086,Cancer,141842,0.565576254,Epithelial
COAD33#COAD33_T_A_31_31,COAD33_T_A_31_31,COAD33,P27,11.642,46411,52044,3669,0.208022895,1,1.929212036,0,42705,125092,82387,0.014665206,Normal,131662,0.526323785,Epithelial
COAD33#COAD33_T_A_22_22,COAD33_T_A_22_22,COAD33,P27,9.398,24963,30938,6845,0.123804493,1,2.219453749,0,38810,124947,86137,0.027391614,Normal,79227,0.317240468,Epithelial
COAD33#COAD33_C_C_39_231,COAD33_C_C_39_231,COAD33,P27,9.048,29171,36994,5847,0.148201266,1,2.621985548,0,34459,124810,90351,0.023423604,Cancer,126490,0.50702272,Epithelial
COAD33#COAD33_T_A_49_49,COAD33_T_A_49_49,COAD33,P27,12.592,54681,60566,5304,0.243399214,1,1.529469169,0,49187,124417,75230,0.021315415,Normal,141015,0.566812441,Epithelial
COAD33#COAD33_C_B_3_99,COAD33_C_B_3_99,COAD33,P27,11.41,39660,47063,6530,0.189464573,1,2.197075783,0,38848,124200,85352,0.026288245,Cancer,135354,0.545263378,Epithelial
COAD33#COAD33_T_A_88_88,COAD33_T_A_88_88,COAD33,P27,10.094,39099,47156,5539,0.189949085,1,2.395000274,0,36562,124128,87566,0.022311646,Normal,133015,0.536013637,Epithelial
COAD33#COAD33_C_B_92_188,COAD33_C_B_92_188,COAD33,P27,8.505,26891,35498,5955,0.143406562,1,3.015019788,0,30826,123767,92941,0.024057301,Cancer,113447,0.458645978,Epithelial
COAD33#COAD33_T_A_52_52,COAD33_T_A_52_52,COAD33,P27,10.133,27325,31185,3968,0.126436269,1,2.164156511,0,38975,123323,84348,0.016087834,Normal,89468,0.362859136,Epithelial
COAD33#COAD33_C_C_7_199,COAD33_C_C_7_199,COAD33,P27,11.36,43450,50219,4734,0.204358265,1,1.93540064,0,41858,122870,81012,0.019264263,Cancer,132498,0.539522119,Epithelial
COAD33#COAD33_C_B_66_162,COAD33_C_B_66_162,COAD33,P27,10.758,40592,49190,7951,0.200977308,1,1.993786237,0,40877,122377,81500,0.032485679,Cancer,134737,0.55084628,Epithelial
COAD33#COAD33_C_D_20_308,COAD33_C_D_20_308,COAD33,P27,11.137,48713,56759,5251,0.232232433,1,1.716950509,0,44978,122203,77225,0.021484743,Cancer,138026,0.565068942,Epithelial
COAD33#COAD33_T_A_53_53,COAD33_T_A_53_53,COAD33,P27,12.932,49615,53739,4450,0.221821829,1,1.890264853,0,41910,121131,79221,0.018368543,Normal,138748,0.572832289,Epithelial
COAD33#COAD33_T_A_12_12,COAD33_T_A_12_12,COAD33,P27,12.192,52123,58496,5706,0.241768961,1,1.752559727,0,43950,120975,77025,0.023583385,Normal,129768,0.53645308,Epithelial
COAD33#COAD33_C_B_28_124,COAD33_C_B_28_124,COAD33,P27,9.839,32122,40498,5407,0.167987124,1,2.114783328,0,38699,120539,81840,0.022428426,Cancer,123248,0.511585047,Epithelial
COAD33#COAD33_C_C_36_228,COAD33_C_C_36_228,COAD33,P27,9.915,23848,30720,5902,0.12780297,1,3.575338815,0,26268,120185,93917,0.024553813,Cancer,98999,0.412124921,Epithelial
COAD33#COAD33_C_B_12_108,COAD33_C_B_12_108,COAD33,P27,10.635,40558,48921,6877,0.20429205,1,2.108898294,0,38513,119733,81220,0.028718064,Cancer,139070,0.581095084,Epithelial
COAD33#COAD33_C_D_67_355,COAD33_C_D_67_355,COAD33,P27,9.611,30456,39446,6373,0.165068126,1,2.276766125,0,36464,119484,83020,0.026668843,Cancer,115532,0.483802345,Epithelial
COAD33#COAD33_C_C_62_254,COAD33_C_C_62_254,COAD33,P27,11.234,30840,36666,6126,0.153595456,1,2.657504443,0,32634,119359,86725,0.025662078,Cancer,107045,0.448664213,Epithelial
COAD33#COAD33_C_B_51_147,COAD33_C_B_51_147,COAD33,P27,11.152,39185,46834,6929,0.196683997,1,2.158314985,0,37697,119059,81362,0.029099018,Cancer,129042,0.542175053,Epithelial
COAD33#COAD33_C_C_60_252,COAD33_C_C_60_252,COAD33,P27,8.642,26731,34107,3730,0.143467068,1,2.540026208,0,33578,118867,85289,0.015689805,Cancer,126527,0.532355243,Epithelial
COAD33#COAD33_C_D_61_349,COAD33_C_D_61_349,COAD33,P27,10.846,31504,37402,5282,0.157381381,1,2.274616254,0,36287,118826,82539,0.022225776,Cancer,112577,0.473892691,Epithelial
COAD33#COAD33_C_B_69_165,COAD33_C_B_69_165,COAD33,P27,10.794,34416,41679,7875,0.176050924,1,2.313236488,0,35727,118372,82645,0.033263779,Cancer,120412,0.508814631,Epithelial
COAD33#COAD33_T_A_15_15,COAD33_T_A_15_15,COAD33,P27,11.066,38716,42642,4908,0.181111592,1,2.233260093,0,36410,117723,81313,0.020845544,Normal,122664,0.521127359,Epithelial
COAD33#COAD33_C_C_31_223,COAD33_C_C_31_223,COAD33,P27,10.222,34825,44901,5997,0.192269154,1,1.948412999,0,39603,116766,77163,0.025679564,Cancer,131094,0.561565086,Epithelial
COAD33#COAD33_C_C_10_202,COAD33_C_C_10_202,COAD33,P27,10.616,29507,36972,4736,0.158335617,1,2.490030789,0,33453,116752,83299,0.020282308,Cancer,116899,0.500856905,Epithelial
COAD33#COAD33_C_B_45_141,COAD33_C_B_45_141,COAD33,P27,9.513,29012,36901,6363,0.158165671,1,2.449231224,0,33820,116653,82833,0.027273195,Cancer,115482,0.495218573,Epithelial
COAD33#COAD33_C_B_8_104,COAD33_C_B_8_104,COAD33,P27,9.837,29891,36450,6957,0.15625,1,2.753258036,0,31077,116640,85563,0.029822531,Cancer,112056,0.48063412,Epithelial
COAD33#COAD33_C_D_6_294,COAD33_C_D_6_294,COAD33,P27,10.575,30777,38604,6445,0.166224595,1,2.488239358,0,33289,116120,82831,0.027751464,Cancer,108358,0.466750519,Epithelial
COAD33#COAD33_C_C_26_218,COAD33_C_C_26_218,COAD33,P27,11.911,39501,46782,7257,0.202061125,1,1.726056753,0,42465,115762,73297,0.031344483,Cancer,120772,0.521972893,Epithelial
COAD33#COAD33_C_C_28_220,COAD33_C_C_28_220,COAD33,P27,11.685,36887,41707,4531,0.180320285,1,2.657747414,0,31617,115647,84030,0.019589786,Cancer,112511,0.486571928,Epithelial
COAD33#COAD33_C_B_31_127,COAD33_C_B_31_127,COAD33,P27,10.025,27363,33888,6291,0.147028453,1,2.460231197,0,33305,115243,81938,0.027294499,Cancer,107511,0.466587102,Epithelial
COAD33#COAD33_T_A_34_34,COAD33_T_A_34_34,COAD33,P27,11.267,44579,50559,5069,0.221191201,1,1.710815939,0,42160,114288,72128,0.022176431,Normal,117388,0.513670097,Epithelial
COAD33#COAD33_C_B_89_185,COAD33_C_B_89_185,COAD33,P27,8.364,18432,23080,5601,0.101665052,1,2.409527814,0,33292,113510,80218,0.024671835,Cancer,73103,0.322175898,Epithelial
COAD33#COAD33_C_C_38_230,COAD33_C_C_38_230,COAD33,P27,11.213,27259,34016,5451,0.150370888,1,2.490418145,0,32405,113107,80702,0.024096652,Cancer,102194,0.452065823,Epithelial
COAD33#COAD33_T_A_32_32,COAD33_T_A_32_32,COAD33,P27,13.909,51646,56282,5762,0.251240983,1,1.980838833,0,37576,112008,74432,0.025721377,Normal,125907,0.562215336,Epithelial
COAD33#COAD33_T_A_37_37,COAD33_T_A_37_37,COAD33,P27,10.851,42255,49195,3902,0.220155198,1,1.87041414,0,38924,111728,72804,0.017462051,Normal,122623,0.548997573,Epithelial
COAD33#COAD33_T_A_59_59,COAD33_T_A_59_59,COAD33,P27,10.795,36142,40244,3903,0.180186795,1,2.333621899,0,33499,111673,78174,0.017475128,Normal,114490,0.512773428,Epithelial
COAD33#COAD33_T_A_39_39,COAD33_T_A_39_39,COAD33,P27,12.59,29781,32498,6100,0.147618875,1,2.338712124,0,32969,110074,77105,0.027708632,Normal,82068,0.372975331,Epithelial
COAD33#COAD33_T_A_83_83,COAD33_T_A_83_83,COAD33,P27,12.804,47487,50769,4585,0.230730426,1,1.919798301,0,37680,110018,72338,0.020837499,Normal,124987,0.568138222,Epithelial
COAD33#COAD33_T_A_17_17,COAD33_T_A_17_17,COAD33,P27,14.001,51291,53832,5072,0.245078579,1,1.530669616,0,43398,109826,66428,0.023091071,Normal,126858,0.57764077,Epithelial
COAD33#COAD33_T_A_55_55,COAD33_T_A_55_55,COAD33,P27,11.685,36136,40494,6142,0.184735401,1,1.810616746,0,38995,109600,70605,0.028020073,Normal,97738,0.445982697,Epithelial
COAD33#COAD33_C_C_21_213,COAD33_C_C_21_213,COAD33,P27,13.744,41831,44378,3394,0.203697754,1,2.298540455,0,33024,108931,75907,0.015578669,Cancer,110593,0.507777849,Myeloid
COAD33#COAD33_C_D_1_289,COAD33_C_D_1_289,COAD33,P27,10.913,32813,41050,6406,0.191697021,1,1.453707948,0,43636,107070,63434,0.029915009,Cancer,116388,0.543818335,Epithelial
COAD33#COAD33_T_A_40_40,COAD33_T_A_40_40,COAD33,P27,15.025,49457,51589,4594,0.24106784,1,1.902194255,0,36869,107001,70132,0.021467089,Normal,119345,0.55779639,Epithelial
COAD33#COAD33_C_C_48_240,COAD33_C_C_48_240,COAD33,P27,11.659,33114,35962,3187,0.168640912,1,2.596053963,0,29650,106623,76973,0.014945181,Cancer,95038,0.445815234,Myeloid
COAD33#COAD33_C_D_10_298,COAD33_C_D_10_298,COAD33,P27,11.66,32585,37882,4527,0.181210237,1,2.181790509,0,32851,104525,71674,0.021655106,Cancer,110017,0.526543251,Epithelial
COAD33#COAD33_C_B_47_143,COAD33_C_B_47_143,COAD33,P27,9.424,15524,19876,5872,0.095518199,1,3.355268115,0,23889,104043,80154,0.028219102,Cancer,67879,0.326561147,Epithelial
COAD33#COAD33_T_A_65_65,COAD33_T_A_65_65,COAD33,P27,12.061,39467,45212,4700,0.217593439,1,2.100113392,0,33512,103891,70379,0.022619861,Normal,115107,0.554139667,Epithelial
COAD33#COAD33_C_B_88_184,COAD33_C_B_88_184,COAD33,P27,10.775,31946,38352,5505,0.185652048,1,2.200706517,0,32271,103290,71019,0.026648272,Cancer,105046,0.508726899,Epithelial
COAD33#COAD33_C_C_35_227,COAD33_C_C_35_227,COAD33,P27,11.432,32359,38715,6251,0.18763813,1,2.17642712,0,32478,103164,70686,0.030296421,Cancer,107901,0.523298447,Epithelial
COAD33#COAD33_T_A_82_82,COAD33_T_A_82_82,COAD33,P27,13.677,44142,48118,4980,0.235268233,1,2.009476162,0,33980,102262,68282,0.024349221,Normal,109561,0.535803013,Epithelial
COAD33#COAD33_C_B_37_133,COAD33_C_B_37_133,COAD33,P27,9.798,27154,33665,5741,0.165420221,1,2.384983866,0,30061,101756,71695,0.028209639,Cancer,101645,0.499734511,Epithelial
COAD33#COAD33_T_A_1_1,COAD33_T_A_1_1,COAD33,P27,10.552,40882,47835,5367,0.237361558,1,1.960599383,0,34035,100764,66729,0.026631535,Normal,116027,0.575919271,Epithelial
COAD33#COAD33_C_D_72_360,COAD33_C_D_72_360,COAD33,P27,13.019,36686,43542,5589,0.221892677,1,1.895443546,0,33886,98115,64229,0.028481884,Cancer,111812,0.570068013,Epithelial
COAD33#COAD33_C_D_68_356,COAD33_C_D_68_356,COAD33,P27,10.57,26091,32676,5598,0.169102426,1,2.099249374,0,31174,96616,65442,0.028970357,Cancer,95081,0.492310958,Epithelial
COAD33#COAD33_C_B_29_125,COAD33_C_B_29_125,COAD33,P27,10.189,14912,20013,6523,0.108422182,1,2.685929949,0,25039,92292,67253,0.035338924,Cancer,61076,0.331214751,Epithelial
COAD33#COAD33_T_A_89_89,COAD33_T_A_89_89,COAD33,P27,14.584,45722,49704,4591,0.27211808,1,2.299541168,0,27679,91328,63649,0.025134679,Normal,95822,0.524758765,T
COAD33#COAD33_C_D_82_370,COAD33_C_D_82_370,COAD33,P27,13.074,28515,31677,4013,0.174206428,1,2.158629794,0,28784,90918,62134,0.022069337,Cancer,80010,0.440113535,Fibroblast
COAD33#COAD33_C_B_49_145,COAD33_C_B_49_145,COAD33,P27,11.81,27346,32472,4489,0.178958391,1,2.422164385,0,26511,90725,64214,0.024739598,Cancer,88628,0.488766338,Epithelial
COAD33#COAD33_C_B_13_109,COAD33_C_B_13_109,COAD33,P27,11.265,23637,27986,3802,0.154606826,1,2.696577357,0,24484,90507,66023,0.0210039,Cancer,84959,0.469625445,Epithelial
COAD33#COAD33_T_A_54_54,COAD33_T_A_54_54,COAD33,P27,12.947,32966,35490,5076,0.196677159,1,1.636355667,0,34223,90224,56001,0.028129988,Normal,85563,0.474485382,Epithelial
COAD33#COAD33_C_D_47_335,COAD33_C_D_47_335,COAD33,P27,10.781,24375,30412,5314,0.171669847,1,2.103500228,0,28541,88577,60036,0.0299965,Cancer,91135,0.5148172,Epithelial
COAD33#COAD33_T_A_77_77,COAD33_T_A_77_77,COAD33,P27,13.148,37747,41860,4107,0.236382323,1,1.959028172,0,29923,88543,58620,0.023192121,Normal,102259,0.577603931,Epithelial
COAD33#COAD33_C_C_77_269,COAD33_C_C_77_269,COAD33,P27,13.128,30642,32252,4033,0.183274992,1,2.347587886,0,26284,87988,61704,0.022917898,Cancer,76131,0.432769049,T
COAD33#COAD33_C_B_90_186,COAD33_C_B_90_186,COAD33,P27,14.646,41137,43785,3873,0.24897929,1,1.621928674,0,33536,87929,54393,0.022023451,Cancer,100494,0.571599208,Epithelial
COAD33#COAD33_T_A_84_84,COAD33_T_A_84_84,COAD33,P27,10.909,28790,32309,4879,0.18447949,1,1.780377838,0,31495,87568,56073,0.02785835,Normal,81510,0.465526695,Epithelial
COAD33#COAD33_T_A_36_36,COAD33_T_A_36_36,COAD33,P27,11.313,31640,35848,3663,0.211131398,1,1.716813876,0,31248,84895,53647,0.021573709,Normal,90085,0.530685942,Epithelial
COAD33#COAD33_T_A_46_46,COAD33_T_A_46_46,COAD33,P27,12.287,30894,35616,5687,0.210770505,1,1.723112128,0,31027,84490,53463,0.03365487,Normal,85258,0.504706203,Epithelial
COAD33#COAD33_T_A_66_66,COAD33_T_A_66_66,COAD33,P27,13.994,39609,42061,4043,0.248931738,1,1.617923213,0,32271,84483,52212,0.023927891,Normal,103986,0.615549452,Epithelial
COAD33#COAD33_C_C_12_204,COAD33_C_C_12_204,COAD33,P27,9.16,26539,34182,4663,0.203440067,1,2.336643101,0,25178,84010,58832,0.027752648,Cancer,87270,0.519693198,Epithelial
COAD33#COAD33_T_A_9_9,COAD33_T_A_9_9,COAD33,P27,11.574,36338,39488,3620,0.236826638,1,1.618784357,0,31835,83369,51534,0.021710708,Normal,92494,0.554833059,Epithelial
COAD33#COAD33_C_C_90_282,COAD33_C_C_90_282,COAD33,P27,11.086,19118,24297,5327,0.145924422,1,2.410988651,0,24407,83252,58845,0.031993225,Cancer,70938,0.426320344,Epithelial
COAD33#COAD33_C_D_40_328,COAD33_C_D_40_328,COAD33,P27,11.193,21463,24782,3196,0.149675066,1,2.320871274,0,24929,82786,57857,0.019302781,Cancer,73007,0.441199222,Epithelial
COAD33#COAD33_T_A_85_85,COAD33_T_A_85_85,COAD33,P27,13.738,40760,42965,3501,0.265694956,1,2.420364652,0,23639,80854,57215,0.021650135,Normal,86884,0.537395779,T
COAD33#COAD33_C_D_69_357,COAD33_C_D_69_357,COAD33,P27,9.191,12681,17166,4046,0.111757813,1,2.596852754,0,21352,76800,55448,0.026341146,Cancer,60294,0.392723151,Epithelial
COAD33#COAD33_T_A_30_30,COAD33_T_A_30_30,COAD33,P27,13.535,34341,37014,4177,0.245933663,1,1.57950845,0,29173,75252,46079,0.027753415,Normal,89068,0.591931947,Epithelial
COAD33#COAD33_T_A_92_92,COAD33_T_A_92_92,COAD33,P27,14.097,34868,36384,3044,0.243029858,1,1.514528536,0,29769,74855,45086,0.020332643,Normal,88147,0.589036793,Epithelial
COAD33#COAD33_C_B_34_130,COAD33_C_B_34_130,COAD33,P27,16.086,31258,31026,2869,0.207801428,1,2.586672432,0,20814,74653,53839,0.019215571,Cancer,66243,0.443916528,T
COAD33#COAD33_T_A_19_19,COAD33_T_A_19_19,COAD33,P27,16.007,26353,26180,3440,0.177028251,1,2.735249545,0,19796,73943,54147,0.023261161,Normal,57086,0.386144106,T
COAD33#COAD33_C_B_58_154,COAD33_C_B_58_154,COAD33,P27,14.289,26079,28113,2809,0.19226245,1,2.671705504,0,19912,73111,53199,0.019210516,Cancer,67203,0.459916507,Myeloid
COAD33#COAD33_T_A_86_86,COAD33_T_A_86_86,COAD33,P27,15.21,38428,40033,3013,0.274085992,1,2.273419991,0,22310,73030,50720,0.020628509,Normal,79730,0.545998658,T
COAD33#COAD33_C_D_55_343,COAD33_C_D_55_343,COAD33,P27,11.148,23588,25072,2945,0.173008184,1,2.596694133,0,20146,72459,52313,0.020321837,Cancer,61482,0.424429441,B
COAD33#COAD33_C_D_42_330,COAD33_C_D_42_330,COAD33,P27,12.344,29648,32326,2587,0.227187113,1,2.451246726,0,20614,71144,50530,0.018181435,Cancer,70473,0.495555868,T
COAD33#COAD33_T_A_47_47,COAD33_T_A_47_47,COAD33,P27,16.194,41045,40883,2820,0.295150019,1,1.886832562,0,23991,69258,45267,0.020358659,Normal,78165,0.564400832,T
COAD33#COAD33_T_A_75_75,COAD33_T_A_75_75,COAD33,P27,12.94,31066,32980,3597,0.240870581,1,1.825539643,0,24229,68460,44231,0.026270815,Normal,77153,0.563588417,Epithelial
COAD33#COAD33_C_C_44_236,COAD33_C_C_44_236,COAD33,P27,16.357,30786,30814,2527,0.225776671,1,2.667634097,0,18606,68240,49634,0.018515533,Cancer,66257,0.485513087,T
COAD33#COAD33_T_A_61_61,COAD33_T_A_61_61,COAD33,P27,12.355,25238,27860,2683,0.205484504,1,2.021258579,0,22438,67791,45353,0.019788763,Normal,65143,0.480547359,Epithelial
COAD33#COAD33_T_A_11_11,COAD33_T_A_11_11,COAD33,P27,12.821,28528,31205,3533,0.232702949,1,1.995130885,0,22386,67049,44663,0.026346403,Normal,66280,0.494361239,Epithelial
COAD33#COAD33_C_C_23_215,COAD33_C_C_23_215,COAD33,P27,12.243,17268,21414,5046,0.162119193,1,2.303025756,0,19995,66044,46049,0.038201805,Cancer,61111,0.463046311,Epithelial
COAD33#COAD33_T_A_93_93,COAD33_T_A_93_93,COAD33,P27,15.609,33115,34815,2617,0.265309699,1,2.488701016,0,18807,65612,46805,0.019942998,Normal,69300,0.528257588,T
COAD33#COAD33_T_A_79_79,COAD33_T_A_79_79,COAD33,P27,9.757,10978,14892,3486,0.114404241,1,3.568330175,0,14247,65085,50838,0.026780364,Normal,46724,0.359023221,Epithelial
COAD33#COAD33_T_A_3_3,COAD33_T_A_3_3,COAD33,P27,12.223,25907,29072,4763,0.225113052,1,2.003069482,0,21502,64572,43070,0.036881311,Normal,62512,0.484183784,Epithelial
COAD33#COAD33_C_B_67_163,COAD33_C_B_67_163,COAD33,P27,13.422,17338,18735,3201,0.145210045,1,2.929224022,0,16418,64510,48092,0.024810107,Cancer,44372,0.34401166,T
COAD33#COAD33_C_D_64_352,COAD33_C_D_64_352,COAD33,P27,11.628,14193,18987,4700,0.148102214,1,2.633637549,0,17641,64101,46460,0.036660895,Cancer,53077,0.414379177,Epithelial
COAD33#COAD33_T_A_35_35,COAD33_T_A_35_35,COAD33,P27,15.957,32901,32398,2108,0.254401256,1,2.263209143,0,19513,63675,44162,0.016552807,Normal,65141,0.511591926,T
COAD33#COAD33_T_A_13_13,COAD33_T_A_13_13,COAD33,P27,15.757,26712,27694,2627,0.221099189,1,2.566717922,0,17559,62628,45069,0.020973047,Normal,58928,0.470618301,B
COAD33#COAD33_T_A_60_60,COAD33_T_A_60_60,COAD33,P27,13.244,23763,25477,3848,0.204624677,1,2.11904404,0,19959,62253,42294,0.030906141,Normal,56119,0.450870907,Epithelial
COAD33#COAD33_T_A_27_27,COAD33_T_A_27_27,COAD33,P27,12.082,18890,22405,3729,0.181708326,1,2.232031455,0,19075,61651,42576,0.030242818,Normal,59435,0.482074783,Epithelial
COAD33#COAD33_T_A_20_20,COAD33_T_A_20_20,COAD33,P27,16.441,30520,30357,2151,0.246352231,1,2.035721324,0,20296,61613,41317,0.017455732,Normal,60723,0.492977528,T
COAD33#COAD33_C_C_64_256,COAD33_C_C_64_256,COAD33,P27,15.326,25077,25986,2460,0.211261422,1,3.004557885,0,15358,61502,46144,0.01999935,Cancer,54950,0.446878761,T
COAD33#COAD33_T_A_70_70,COAD33_T_A_70_70,COAD33,P27,13.483,28292,30640,3249,0.25501032,1,1.562313401,0,23446,60076,36630,0.027040748,Normal,70436,0.58628267,Epithelial
COAD33#COAD33_T_A_10_10,COAD33_T_A_10_10,COAD33,P27,16.18,35478,35074,2537,0.296373285,1,2.014980128,0,19626,59172,39546,0.021437504,Normal,67292,0.568709645,T
COAD33#COAD33_T_A_90_90,COAD33_T_A_90_90,COAD33,P27,15.127,32276,32270,4067,0.275012783,1,2.280952914,0,17882,58670,40788,0.034659963,Normal,61817,0.52691829,T
COAD33#COAD33_T_A_8_8,COAD33_T_A_8_8,COAD33,P27,17.077,30356,30047,2543,0.258464371,1,2.073823374,0,18910,58126,39216,0.021874892,Normal,59965,0.515969987,T
COAD33#COAD33_C_B_68_164,COAD33_C_B_68_164,COAD33,P27,16.62,25154,25035,2544,0.220157588,1,2.423882934,0,16606,56857,40251,0.022371916,Cancer,51290,0.451337557,T
COAD33#COAD33_T_A_57_57,COAD33_T_A_57_57,COAD33,P27,18.548,33785,32999,1895,0.293173297,1,1.863196988,0,19656,56279,36623,0.016835765,Normal,62407,0.554561288,T
